[2023-07-08T00:00:00,710][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:42278, profile=default}
[2023-07-08T00:23:01,508][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42112, profile=default}
[2023-07-08T00:23:02,386][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34576, profile=default}
[2023-07-08T00:23:02,513][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42124, profile=default}
[2023-07-08T00:23:03,387][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34590, profile=default}
[2023-07-08T00:23:03,508][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42142, profile=default}
[2023-07-08T00:23:04,387][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34608, profile=default}
[2023-07-08T00:23:04,512][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42154, profile=default}
[2023-07-08T00:23:05,388][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34620, profile=default}
[2023-07-08T00:23:05,511][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42166, profile=default}
[2023-07-08T00:23:06,390][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34626, profile=default}
[2023-07-08T00:23:06,509][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42186, profile=default}
[2023-07-08T00:23:07,388][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34646, profile=default}
[2023-07-08T00:23:07,509][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42198, profile=default}
[2023-07-08T00:23:08,389][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34656, profile=default}
[2023-07-08T00:23:08,510][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42218, profile=default}
[2023-07-08T00:23:09,389][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34676, profile=default}
[2023-07-08T00:23:09,511][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42230, profile=default}
[2023-07-08T00:23:10,392][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34688, profile=default}
[2023-07-08T00:23:10,511][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42242, profile=default}
[2023-07-08T00:23:11,390][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34700, profile=default}
[2023-07-08T00:23:11,510][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42262, profile=default}
[2023-07-08T00:23:12,390][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34722, profile=default}
[2023-07-08T00:23:12,512][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42274, profile=default}
[2023-07-08T00:23:13,396][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34732, profile=default}
[2023-07-08T00:23:13,512][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42296, profile=default}
[2023-07-08T00:23:14,391][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34752, profile=default}
[2023-07-08T00:23:14,512][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42306, profile=default}
[2023-07-08T00:23:15,391][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34764, profile=default}
[2023-07-08T00:23:15,513][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42318, profile=default}
[2023-07-08T00:23:16,058][WARN ][o.e.c.c.Coordinator      ] [node1] This node is a fully-formed single-node cluster with cluster UUID [ntbA2Wq4TkSA4yseNy-vsg], but it is configured as if to discover other nodes and form a multi-node cluster via the [discovery.seed_hosts=[192.168.182.142, 192.168.182.143, 192.168.182.144]] setting. Fully-formed clusters do not attempt to discover other nodes, and nodes with different cluster UUIDs cannot belong to the same cluster. The cluster UUID persists across restarts and can only be changed by deleting the contents of the node's data path(s). Remove the discovery configuration to suppress this message.
[2023-07-08T00:23:16,391][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34776, profile=default}
[2023-07-08T00:23:16,513][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42338, profile=default}
[2023-07-08T00:23:17,392][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34796, profile=default}
[2023-07-08T00:23:17,516][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42350, profile=default}
[2023-07-08T00:23:18,392][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34808, profile=default}
[2023-07-08T00:23:18,524][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42364, profile=default}
[2023-07-08T00:23:19,399][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34828, profile=default}
[2023-07-08T00:23:19,514][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42374, profile=default}
[2023-07-08T00:23:20,394][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34840, profile=default}
[2023-07-08T00:23:20,520][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42386, profile=default}
[2023-07-08T00:23:21,394][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34854, profile=default}
[2023-07-08T00:23:21,517][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42406, profile=default}
[2023-07-08T00:23:22,394][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34872, profile=default}
[2023-07-08T00:23:22,515][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42418, profile=default}
[2023-07-08T00:23:23,394][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34884, profile=default}
[2023-07-08T00:23:23,524][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42438, profile=default}
[2023-07-08T00:23:24,394][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34902, profile=default}
[2023-07-08T00:23:24,518][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42450, profile=default}
[2023-07-08T00:23:25,401][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34912, profile=default}
[2023-07-08T00:23:25,517][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42462, profile=default}
[2023-07-08T00:23:26,397][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34924, profile=default}
[2023-07-08T00:23:26,518][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42482, profile=default}
[2023-07-08T00:23:27,397][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34946, profile=default}
[2023-07-08T00:23:27,518][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42494, profile=default}
[2023-07-08T00:23:28,396][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34956, profile=default}
[2023-07-08T00:23:28,520][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42514, profile=default}
[2023-07-08T00:23:29,398][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34976, profile=default}
[2023-07-08T00:23:29,520][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42526, profile=default}
[2023-07-08T00:23:30,398][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34988, profile=default}
[2023-07-08T00:23:30,523][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42538, profile=default}
[2023-07-08T00:23:31,397][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:34994, profile=default}
[2023-07-08T00:23:31,521][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42558, profile=default}
[2023-07-08T00:23:32,404][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35012, profile=default}
[2023-07-08T00:23:32,522][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42570, profile=default}
[2023-07-08T00:23:33,407][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35024, profile=default}
[2023-07-08T00:23:33,528][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42590, profile=default}
[2023-07-08T00:23:34,401][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35044, profile=default}
[2023-07-08T00:23:34,527][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42602, profile=default}
[2023-07-08T00:23:35,400][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35058, profile=default}
[2023-07-08T00:23:35,523][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42614, profile=default}
[2023-07-08T00:23:36,400][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35068, profile=default}
[2023-07-08T00:23:36,525][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42634, profile=default}
[2023-07-08T00:23:37,400][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35086, profile=default}
[2023-07-08T00:23:37,526][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42646, profile=default}
[2023-07-08T00:23:38,401][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35098, profile=default}
[2023-07-08T00:23:38,526][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42666, profile=default}
[2023-07-08T00:23:39,400][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35118, profile=default}
[2023-07-08T00:23:39,526][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42678, profile=default}
[2023-07-08T00:23:40,401][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35130, profile=default}
[2023-07-08T00:23:40,526][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42690, profile=default}
[2023-07-08T00:23:41,402][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35142, profile=default}
[2023-07-08T00:23:41,527][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42708, profile=default}
[2023-07-08T00:23:42,401][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35162, profile=default}
[2023-07-08T00:23:42,527][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42720, profile=default}
[2023-07-08T00:23:43,403][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35174, profile=default}
[2023-07-08T00:23:43,527][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42738, profile=default}
[2023-07-08T00:23:44,410][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35194, profile=default}
[2023-07-08T00:23:44,528][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42744, profile=default}
[2023-07-08T00:23:45,404][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35206, profile=default}
[2023-07-08T00:23:45,528][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42754, profile=default}
[2023-07-08T00:23:46,059][WARN ][o.e.c.c.Coordinator      ] [node1] This node is a fully-formed single-node cluster with cluster UUID [ntbA2Wq4TkSA4yseNy-vsg], but it is configured as if to discover other nodes and form a multi-node cluster via the [discovery.seed_hosts=[192.168.182.142, 192.168.182.143, 192.168.182.144]] setting. Fully-formed clusters do not attempt to discover other nodes, and nodes with different cluster UUIDs cannot belong to the same cluster. The cluster UUID persists across restarts and can only be changed by deleting the contents of the node's data path(s). Remove the discovery configuration to suppress this message.
[2023-07-08T00:23:46,407][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35218, profile=default}
[2023-07-08T00:23:46,532][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42772, profile=default}
[2023-07-08T00:23:47,406][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35238, profile=default}
[2023-07-08T00:23:47,528][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42784, profile=default}
[2023-07-08T00:23:48,406][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35250, profile=default}
[2023-07-08T00:23:48,531][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42804, profile=default}
[2023-07-08T00:23:49,407][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35270, profile=default}
[2023-07-08T00:23:49,531][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42816, profile=default}
[2023-07-08T00:23:50,406][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35282, profile=default}
[2023-07-08T00:23:50,532][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42828, profile=default}
[2023-07-08T00:23:51,408][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35294, profile=default}
[2023-07-08T00:23:51,534][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42846, profile=default}
[2023-07-08T00:23:52,407][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35314, profile=default}
[2023-07-08T00:23:52,534][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42858, profile=default}
[2023-07-08T00:23:53,409][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35326, profile=default}
[2023-07-08T00:23:53,533][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42878, profile=default}
[2023-07-08T00:23:54,410][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35346, profile=default}
[2023-07-08T00:23:54,534][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42890, profile=default}
[2023-07-08T00:23:55,411][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35360, profile=default}
[2023-07-08T00:23:55,535][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42904, profile=default}
[2023-07-08T00:23:56,411][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35362, profile=default}
[2023-07-08T00:23:56,536][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42922, profile=default}
